@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
2614,'2020/05/04 09:23:07:747',4,128,4.164269,51.656494,1,1,0.361113,0.971249
2615,'2020/05/04 09:23:07:767',4,128,4.164269,50.866081,1,1,0.361113,0.971249
2616,'2020/05/04 09:23:07:767',4,128,4.161369,50.866081,1,1,0.361113,0.971249
2617,'2020/05/04 09:23:07:767',4,128,4.161369,50.866081,1,1,0.361113,0.971249
2618,'2020/05/04 09:23:07:777',4,128,4.161369,48.666191,1,1,0.361113,0.971249
2619,'2020/05/04 09:23:07:777',4,128,4.19043,48.666191,1,1,0.361113,0.971249
2620,'2020/05/04 09:23:07:777',4,128,4.19043,48.666191,1,1,0.361113,0.971249
2621,'2020/05/04 09:23:07:785',4,128,4.19043,46.689545,1,1,0.361113,0.971249
2622,'2020/05/04 09:23:07:785',4,128,4.17932,46.689545,1,1,0.361113,0.971249
2623,'2020/05/04 09:23:07:786',4,128,4.17932,46.689545,1,1,0.361113,0.971249
2624,'2020/05/04 09:23:07:787',4,128,4.17932,46.321667,1,1,0.361113,0.971249
2625,'2020/05/04 09:23:07:787',4,128,4.117685,46.321667,1,1,0.361113,0.971249
2626,'2020/05/04 09:23:07:788',4,128,4.117685,46.321667,1,1,0.361113,0.971249
2627,'2020/05/04 09:23:07:795',4,128,4.117685,46.598469,1,1,0.361113,0.971249
2628,'2020/05/04 09:23:07:795',4,128,3.965117,46.598469,1,1,0.361113,0.971249
2629,'2020/05/04 09:23:07:795',4,128,3.965117,46.598469,1,1,0.361113,0.971249
2630,'2020/05/04 09:23:07:805',4,128,3.965117,47.560711,1,1,0.361113,0.971249
2631,'2020/05/04 09:23:07:806',4,128,3.723979,47.560711,1,1,0.361113,0.971249
2632,'2020/05/04 09:23:07:806',4,128,3.723979,47.560711,1,1,0.361113,0.971249
2633,'2020/05/04 09:23:07:817',4,128,3.723979,44.951103,1,1,0.361113,0.971249
2634,'2020/05/04 09:23:07:817',4,128,3.387948,44.951103,1,1,0.361113,0.971249
2635,'2020/05/04 09:23:07:817',4,128,3.387948,44.951103,1,1,0.361113,0.971249
2636,'2020/05/04 09:23:07:825',4,128,3.387948,42.376865,1,1,0.361113,0.971249
2637,'2020/05/04 09:23:07:825',4,128,3.319985,42.376865,1,1,0.361113,0.971249
2638,'2020/05/04 09:23:07:826',4,128,3.319985,42.376865,1,1,0.361113,0.971249
2639,'2020/05/04 09:23:07:830',4,128,3.319985,42.043068,1,1,0.361113,0.971249
2640,'2020/05/04 09:23:07:830',4,128,3.319985,42.043068,1,1,0.361113,0.971249
2641,'2020/05/04 09:23:07:830',4,128,3.319985,42.043068,1,1,0.361113,0.971249
2642,'2020/05/04 09:23:07:846',4,128,3.319985,42.909855,1,1,0.361113,0.971249
2643,'2020/05/04 09:23:07:846',4,128,3.396622,42.909855,1,1,0.361113,0.971249
2644,'2020/05/04 09:23:07:847',4,128,3.396622,42.909855,1,1,0.361113,0.971249
2645,'2020/05/04 09:23:07:856',4,128,3.396622,49.563435,1,1,0.361113,0.971249
2646,'2020/05/04 09:23:07:856',4,128,3.506776,49.563435,1,1,0.361113,0.971249
2647,'2020/05/04 09:23:07:857',4,128,3.506776,49.563435,1,1,0.361113,0.971249
2648,'2020/05/04 09:23:07:867',4,128,3.506776,49.415447,1,1,0.361113,0.971249
2649,'2020/05/04 09:23:07:867',4,128,3.480685,49.415447,1,1,0.361113,0.971249
2650,'2020/05/04 09:23:07:867',4,128,3.480685,49.415447,1,1,0.361113,0.971249
2651,'2020/05/04 09:23:07:875',4,128,3.480685,52.582802,1,1,0.361113,0.971249
2652,'2020/05/04 09:23:07:875',4,128,3.445332,52.582802,1,1,0.361113,0.971249
2653,'2020/05/04 09:23:07:876',4,128,3.445332,52.582802,1,1,0.361113,0.971249
2654,'2020/05/04 09:23:07:887',4,128,3.445332,54.728138,1,1,0.361113,0.971249
2655,'2020/05/04 09:23:07:887',4,128,3.572335,54.728138,1,1,0.361113,0.971249
2656,'2020/05/04 09:23:07:887',4,128,3.572335,54.728138,1,1,0.361113,0.971249
2657,'2020/05/04 09:23:07:899',4,128,3.572335,59.026596,1,1,0.361113,0.971249
2658,'2020/05/04 09:23:07:899',4,128,4.019873,59.026596,1,1,0.361113,0.971249
2659,'2020/05/04 09:23:07:899',4,128,4.019873,59.026596,1,1,0.361113,0.971249
2660,'2020/05/04 09:23:07:916',4,128,4.019873,61.421124,1,1,0.361113,0.971249
2661,'2020/05/04 09:23:07:917',4,128,4.219633,61.421124,1,1,0.361113,0.971249
2662,'2020/05/04 09:23:07:917',4,128,4.219633,61.421124,1,1,0.361113,0.971249
2663,'2020/05/04 09:23:07:925',4,128,4.219633,62.083317,1,1,0.361113,0.971249
2664,'2020/05/04 09:23:07:926',4,128,4.366559,62.083317,1,1,0.361113,0.971249
2665,'2020/05/04 09:23:07:926',4,128,4.366559,62.083317,1,1,0.361113,0.971249
2666,'2020/05/04 09:23:07:936',4,128,4.366559,65.176483,1,1,0.361113,0.971249
2667,'2020/05/04 09:23:07:937',4,128,4.482722,65.176483,1,1,0.361113,0.971249
2668,'2020/05/04 09:23:07:937',4,128,4.482722,65.176483,1,1,0.361113,0.971249
2669,'2020/05/04 09:23:07:947',4,128,4.482722,66.179489,1,1,0.361113,0.971249
2670,'2020/05/04 09:23:07:947',4,128,4.356327,66.179489,1,1,0.361113,0.971249
2671,'2020/05/04 09:23:07:947',4,128,4.356327,66.179489,1,1,0.361113,0.971249
2672,'2020/05/04 09:23:07:956',4,128,4.356327,67.779938,1,1,0.361113,0.971249
2673,'2020/05/04 09:23:07:956',4,128,4.265267,67.779938,1,1,0.361113,0.971249
2674,'2020/05/04 09:23:07:956',4,128,4.265267,67.779938,1,1,0.361113,0.971249
2675,'2020/05/04 09:23:07:969',4,128,4.265267,65.420578,1,1,0.361113,0.971249
2676,'2020/05/04 09:23:07:969',4,128,4.226597,65.420578,1,1,0.361113,0.971249
2677,'2020/05/04 09:23:07:969',4,128,4.226597,65.420578,1,1,0.361113,0.971249
2678,'2020/05/04 09:23:07:985',4,128,4.226597,65.523849,1,1,0.361113,0.971249
2679,'2020/05/04 09:23:07:985',4,128,4.196908,65.523849,1,1,0.361113,0.971249
2680,'2020/05/04 09:23:07:986',4,128,4.196908,65.523849,1,1,0.361113,0.971249
2681,'2020/05/04 09:23:07:995',4,128,4.196908,64.30378,1,1,0.361113,0.971249
2682,'2020/05/04 09:23:07:995',4,128,4.174024,64.30378,1,1,0.361113,0.971249
2683,'2020/05/04 09:23:07:996',4,128,4.174024,64.30378,1,1,0.361113,0.971249
2684,'2020/05/04 09:23:07:996',4,128,4.174024,67.170952,1,1,0.361113,0.971249
2685,'2020/05/04 09:23:07:996',4,128,4.174024,67.170952,1,1,0.361113,0.971249
2686,'2020/05/04 09:23:07:996',4,128,4.174024,67.170952,1,1,0.361113,0.971249
2687,'2020/05/04 09:23:08:006',4,128,4.174024,65.723801,1,1,0.361113,0.971249
2688,'2020/05/04 09:23:08:006',4,128,3.997755,65.723801,1,1,0.361113,0.971249
2689,'2020/05/04 09:23:08:006',4,128,3.997755,65.723801,1,1,0.361113,0.971249
2690,'2020/05/04 09:23:08:016',4,128,3.997755,65.875916,1,1,0.361113,0.971249
2691,'2020/05/04 09:23:08:017',4,128,3.893374,65.875916,1,1,0.361113,0.971249
2692,'2020/05/04 09:23:08:017',4,128,3.893374,65.875916,1,1,0.361113,0.971249
2693,'2020/05/04 09:23:08:027',4,128,3.893374,66.694527,1,1,0.361113,0.971249
2694,'2020/05/04 09:23:08:027',4,128,3.970954,66.694527,1,1,0.361113,0.971249
2695,'2020/05/04 09:23:08:027',4,128,3.970954,66.694527,1,1,0.361113,0.971249
2696,'2020/05/04 09:23:08:035',4,128,3.970954,66.059944,1,1,0.361113,0.971249
2697,'2020/05/04 09:23:08:035',4,128,4.067537,66.059944,1,1,0.361113,0.971249
2698,'2020/05/04 09:23:08:036',4,128,4.067537,66.059944,1,1,0.361113,0.971249
2699,'2020/05/04 09:23:08:037',4,128,4.067537,64.582512,1,1,0.361113,0.971249
2700,'2020/05/04 09:23:08:037',4,128,4.138293,64.582512,1,1,0.361113,0.971249
2701,'2020/05/04 09:23:08:037',4,128,4.138293,64.582512,1,1,0.361113,0.971249
2702,'2020/05/04 09:23:08:058',4,128,4.138293,65.598999,1,1,0.361113,0.971249
2703,'2020/05/04 09:23:08:058',4,128,4.395524,65.598999,1,1,0.361113,0.971249
2704,'2020/05/04 09:23:08:058',4,128,4.395524,65.598999,1,1,0.361113,0.971249
2705,'2020/05/04 09:23:08:065',4,128,4.395524,68.264526,1,1,0.361113,0.971249
2706,'2020/05/04 09:23:08:066',4,128,4.730437,68.264526,1,1,0.361113,0.971249
2707,'2020/05/04 09:23:08:066',4,128,4.730437,68.264526,1,1,0.361113,0.971249
2708,'2020/05/04 09:23:08:077',4,128,4.730437,66.979973,1,1,0.361113,0.971249
2709,'2020/05/04 09:23:08:077',4,128,4.843257,66.979973,1,1,0.361113,0.971249
2710,'2020/05/04 09:23:08:077',4,128,4.843257,66.979973,1,1,0.361113,0.971249
2711,'2020/05/04 09:23:08:085',4,128,4.843257,62.668831,1,1,0.361113,0.971249
2712,'2020/05/04 09:23:08:085',4,128,4.863044,62.668831,1,1,0.361113,0.971249
2713,'2020/05/04 09:23:08:085',4,128,4.863044,62.668831,1,1,0.361113,0.971249
2714,'2020/05/04 09:23:08:095',4,128,4.863044,64.756248,1,1,0.361113,0.971249
2715,'2020/05/04 09:23:08:095',4,128,4.878408,64.756248,1,1,0.361113,0.971249
2716,'2020/05/04 09:23:08:096',4,128,4.878408,64.756248,1,1,0.361113,0.971249
2717,'2020/05/04 09:23:08:096',4,128,4.878408,65.686081,1,1,0.361113,0.971249
2718,'2020/05/04 09:23:08:096',4,128,4.882277,65.686081,1,1,0.361113,0.971249
2719,'2020/05/04 09:23:08:096',4,128,4.882277,65.686081,1,1,0.361113,0.971249
2720,'2020/05/04 09:23:08:107',4,128,4.882277,67.167747,1,1,0.361113,0.971249
2721,'2020/05/04 09:23:08:107',4,128,4.699924,67.167747,1,1,0.361113,0.971249
2722,'2020/05/04 09:23:08:108',4,128,4.699924,67.167747,1,1,0.361113,0.971249
2723,'2020/05/04 09:23:08:119',4,128,4.699924,63.984856,1,1,0.361113,0.971249
2724,'2020/05/04 09:23:08:119',4,128,4.461312,63.984856,1,1,0.361113,0.971249
2725,'2020/05/04 09:23:08:119',4,128,4.461312,63.984856,1,1,0.361113,0.971249
2726,'2020/05/04 09:23:08:137',4,128,4.461312,67.186096,1,1,0.361113,0.971249
2727,'2020/05/04 09:23:08:137',4,128,4.553257,67.186096,1,1,0.361113,0.971249
2728,'2020/05/04 09:23:08:137',4,128,4.553257,67.186096,1,1,0.361113,0.971249
2729,'2020/05/04 09:23:08:146',4,128,4.553257,67.739983,1,1,0.361113,0.971249
2730,'2020/05/04 09:23:08:146',4,128,4.629437,67.739983,1,1,0.361113,0.971249
2731,'2020/05/04 09:23:08:146',4,128,4.629437,67.739983,1,1,0.361113,0.971249
2732,'2020/05/04 09:23:08:155',4,128,4.629437,65.834526,1,1,0.361113,0.971249
2733,'2020/05/04 09:23:08:155',4,128,4.638031,65.834526,1,1,0.361113,0.971249
2734,'2020/05/04 09:23:08:156',4,128,4.638031,65.834526,1,1,0.361113,0.971249
2735,'2020/05/04 09:23:08:165',4,128,4.638031,63.825829,1,1,0.361113,0.971249
2736,'2020/05/04 09:23:08:165',4,128,4.887252,63.825829,1,1,0.361113,0.971249
2737,'2020/05/04 09:23:08:165',4,128,4.887252,63.825829,1,1,0.361113,0.971249
2738,'2020/05/04 09:23:08:177',4,128,4.887252,65.336044,1,1,0.361113,0.971249
2739,'2020/05/04 09:23:08:177',4,128,5.115979,65.336044,1,1,0.361113,0.971249
2740,'2020/05/04 09:23:08:177',4,128,5.115979,65.336044,1,1,0.361113,0.971249
2741,'2020/05/04 09:23:08:188',4,128,5.115979,68.053635,1,1,0.361113,0.971249
2742,'2020/05/04 09:23:08:188',4,128,5.107379,68.053635,1,1,0.361113,0.971249
2743,'2020/05/04 09:23:08:188',4,128,5.107379,68.053635,1,1,0.361113,0.971249
2744,'2020/05/04 09:23:08:205',4,128,5.107379,66.792503,1,1,0.361113,0.971249
2745,'2020/05/04 09:23:08:206',4,128,5.167745,66.792503,1,1,0.361113,0.971249
2746,'2020/05/04 09:23:08:206',4,128,5.167745,66.792503,1,1,0.361113,0.971249
2747,'2020/05/04 09:23:08:217',4,128,5.167745,66.111435,1,1,0.361113,0.971249
2748,'2020/05/04 09:23:08:217',4,128,5.31933,66.111435,1,1,0.361113,0.971249
2749,'2020/05/04 09:23:08:217',4,128,5.31933,66.111435,1,1,0.361113,0.971249
2750,'2020/05/04 09:23:08:225',4,128,5.31933,65.713989,1,1,0.361113,0.971249
2751,'2020/05/04 09:23:08:225',4,128,5.298633,65.713989,1,1,0.361113,0.971249
2752,'2020/05/04 09:23:08:226',4,128,5.298633,65.713989,1,1,0.361113,0.971249
2753,'2020/05/04 09:23:08:235',4,128,5.298633,66.175247,1,1,0.361113,0.971249
2754,'2020/05/04 09:23:08:235',4,128,5.11345,66.175247,1,1,0.361113,0.971249
2755,'2020/05/04 09:23:08:236',4,128,5.11345,66.175247,1,1,0.361113,0.971249
2756,'2020/05/04 09:23:08:246',4,128,5.11345,70.618507,1,1,0.361113,0.971249
2757,'2020/05/04 09:23:08:247',4,128,4.906657,70.618507,1,1,0.361113,0.971249
2758,'2020/05/04 09:23:08:247',4,128,4.906657,70.618507,1,1,0.361113,0.971249
2759,'2020/05/04 09:23:08:257',4,128,4.906657,75.729561,1,1,0.361113,0.971249
2760,'2020/05/04 09:23:08:258',4,128,4.465642,75.729561,1,1,0.361113,0.971249
2761,'2020/05/04 09:23:08:258',4,128,4.465642,75.729561,1,1,0.361113,0.971249
2762,'2020/05/04 09:23:08:275',4,128,4.465642,75.444725,1,1,0.361113,0.971249
2763,'2020/05/04 09:23:08:276',4,128,4.031336,75.444725,1,1,0.361113,0.971249
2764,'2020/05/04 09:23:08:276',4,128,4.031336,75.444725,1,1,0.361113,0.971249
2765,'2020/05/04 09:23:08:285',4,128,4.031336,71.911766,1,1,0.361113,0.971249
2766,'2020/05/04 09:23:08:285',4,128,4.169937,71.911766,1,1,0.361113,0.971249
2767,'2020/05/04 09:23:08:286',4,128,4.169937,71.911766,1,1,0.361113,0.971249
2768,'2020/05/04 09:23:08:295',4,128,4.169937,71.722534,1,1,0.361113,0.971249
2769,'2020/05/04 09:23:08:296',4,128,4.43644,71.722534,1,1,0.361113,0.971249
2770,'2020/05/04 09:23:08:296',4,128,4.43644,71.722534,1,1,0.361113,0.971249
2771,'2020/05/04 09:23:08:296',4,128,4.43644,70.247375,1,1,0.361113,0.971249
2772,'2020/05/04 09:23:08:296',4,128,4.43644,70.247375,1,1,0.361113,0.971249
2773,'2020/05/04 09:23:08:296',4,128,4.43644,70.247375,1,1,0.361113,0.971249
2774,'2020/05/04 09:23:08:305',4,128,4.43644,70.281197,1,1,0.361113,0.971249
2775,'2020/05/04 09:23:08:306',4,128,4.620119,70.281197,1,1,0.361113,0.971249
2776,'2020/05/04 09:23:08:306',4,128,4.620119,70.281197,1,1,0.361113,0.971249
2777,'2020/05/04 09:23:08:315',4,128,4.620119,72.9188,1,1,0.361113,0.971249
2778,'2020/05/04 09:23:08:316',4,128,4.712549,72.9188,1,1,0.361113,0.971249
2779,'2020/05/04 09:23:08:316',4,128,4.712549,72.9188,1,1,0.361113,0.971249
2780,'2020/05/04 09:23:08:316',4,128,4.712549,72.261986,1,1,0.361113,0.971249
2781,'2020/05/04 09:23:08:316',4,128,4.712549,72.261986,1,1,0.361113,0.971249
2782,'2020/05/04 09:23:08:316',4,128,4.712549,72.261986,1,1,0.361113,0.971249
2783,'2020/05/04 09:23:08:328',4,128,4.712549,71.297508,1,1,0.361113,0.971249
2784,'2020/05/04 09:23:08:328',4,128,4.572041,71.297508,1,1,0.361113,0.971249
2785,'2020/05/04 09:23:08:328',4,128,4.572041,71.297508,1,1,0.361113,0.971249
2786,'2020/05/04 09:23:08:346',4,128,4.572041,68.884979,1,1,0.361113,0.971249
2787,'2020/05/04 09:23:08:347',4,128,4.214807,68.884979,1,1,0.361113,0.971249
2788,'2020/05/04 09:23:08:347',4,128,4.214807,68.884979,1,1,0.361113,0.971249
2789,'2020/05/04 09:23:08:355',4,128,4.214807,64.431717,1,1,0.361113,0.971249
2790,'2020/05/04 09:23:08:356',4,128,3.967105,64.431717,1,1,0.361113,0.971249
2791,'2020/05/04 09:23:08:356',4,128,3.967105,64.431717,1,1,0.361113,0.971249
2792,'2020/05/04 09:23:08:366',4,128,3.967105,66.673889,1,1,0.361113,0.971249
2793,'2020/05/04 09:23:08:366',4,128,3.899323,66.673889,1,1,0.361113,0.971249
2794,'2020/05/04 09:23:08:366',4,128,3.899323,66.673889,1,1,0.361113,0.971249
2795,'2020/05/04 09:23:08:376',4,128,3.899323,72.246742,1,1,0.361113,0.971249
2796,'2020/05/04 09:23:08:376',4,128,3.69319,72.246742,1,1,0.361113,0.971249
2797,'2020/05/04 09:23:08:377',4,128,3.69319,72.246742,1,1,0.361113,0.971249
2798,'2020/05/04 09:23:08:386',4,128,3.69319,69.815704,1,1,0.361113,0.971249
2799,'2020/05/04 09:23:08:387',4,128,3.411577,69.815704,1,1,0.361113,0.971249
2800,'2020/05/04 09:23:08:387',4,128,3.411577,69.815704,1,1,0.361113,0.971249
2801,'2020/05/04 09:23:08:396',4,128,3.411577,67.706589,1,1,0.361113,0.971249
2802,'2020/05/04 09:23:08:396',4,128,3.327292,67.706589,1,1,0.361113,0.971249
2803,'2020/05/04 09:23:08:396',4,128,3.327292,67.706589,1,1,0.361113,0.971249
2804,'2020/05/04 09:23:08:397',4,128,3.327292,67.327553,1,1,0.361113,0.971249
2805,'2020/05/04 09:23:08:397',4,128,3.327292,67.327553,1,1,0.361113,0.971249
2806,'2020/05/04 09:23:08:397',4,128,3.327292,67.327553,1,1,0.361113,0.971249
2807,'2020/05/04 09:23:08:417',4,128,3.327292,69.299103,1,1,0.361113,0.971249
2808,'2020/05/04 09:23:08:418',4,128,3.522391,69.299103,1,1,0.361113,0.971249
2809,'2020/05/04 09:23:08:418',4,128,3.522391,69.299103,1,1,0.361113,0.971249
2810,'2020/05/04 09:23:08:425',4,128,3.522391,69.281212,1,1,0.361113,0.971249
2811,'2020/05/04 09:23:08:425',4,128,3.698932,69.281212,1,1,0.361113,0.971249
2812,'2020/05/04 09:23:08:425',4,128,3.698932,69.281212,1,1,0.361113,0.971249
2813,'2020/05/04 09:23:08:436',4,128,3.698932,70.965561,1,1,0.361113,0.971249
2814,'2020/05/04 09:23:08:436',4,128,3.733134,70.965561,1,1,0.361113,0.971249
2815,'2020/05/04 09:23:08:436',4,128,3.733134,70.965561,1,1,0.361113,0.971249
2816,'2020/05/04 09:23:08:445',4,128,3.733134,70.379616,1,1,0.361113,0.971249
2817,'2020/05/04 09:23:08:446',4,128,3.591747,70.379616,1,1,0.361113,0.971249
2818,'2020/05/04 09:23:08:446',4,128,3.591747,70.379616,1,1,0.361113,0.971249
2819,'2020/05/04 09:23:08:457',4,128,3.591747,71.390862,1,1,0.361113,0.971249
2820,'2020/05/04 09:23:08:457',4,128,3.343682,71.390862,1,1,0.361113,0.971249
2821,'2020/05/04 09:23:08:458',4,128,3.343682,71.390862,1,1,0.361113,0.971249
2822,'2020/05/04 09:23:08:467',4,128,3.343682,71.340645,1,1,0.361113,0.971249
2823,'2020/05/04 09:23:08:468',4,128,3.13964,71.340645,1,1,0.361113,0.971249
2824,'2020/05/04 09:23:08:468',4,128,3.13964,71.340645,1,1,0.361113,0.971249
2825,'2020/05/04 09:23:08:479',4,128,3.13964,72.671768,1,1,0.361113,0.971249
2826,'2020/05/04 09:23:08:479',4,128,3.095731,72.671768,1,1,0.361113,0.971249
2827,'2020/05/04 09:23:08:479',4,128,3.095731,72.671768,1,1,0.361113,0.971249
2828,'2020/05/04 09:23:08:496',4,128,3.095731,72.373215,1,1,0.361113,0.971249
2829,'2020/05/04 09:23:08:497',4,128,3.145558,72.373215,1,1,0.361113,0.971249
2830,'2020/05/04 09:23:08:497',4,128,3.145558,72.373215,1,1,0.361113,0.971249
2831,'2020/05/04 09:23:08:506',4,128,3.145558,68.864555,1,1,0.361113,0.971249
2832,'2020/05/04 09:23:08:507',4,128,3.195573,68.864555,1,1,0.361113,0.971249
2833,'2020/05/04 09:23:08:507',4,128,3.195573,68.864555,1,1,0.361113,0.971249
2834,'2020/05/04 09:23:08:515',4,128,3.195573,66.412659,1,1,0.361113,0.971249
2835,'2020/05/04 09:23:08:515',4,128,3.159086,66.412659,1,1,0.361113,0.971249
2836,'2020/05/04 09:23:08:516',4,128,3.159086,66.412659,1,1,0.361113,0.971249
2837,'2020/05/04 09:23:08:525',4,128,3.159086,70.253174,1,1,0.361113,0.971249
2838,'2020/05/04 09:23:08:525',4,128,3.007022,70.253174,1,1,0.361113,0.971249
2839,'2020/05/04 09:23:08:526',4,128,3.007022,70.253174,1,1,0.361113,0.971249
2840,'2020/05/04 09:23:08:535',4,128,3.007022,72.455681,1,1,0.361113,0.971249
2841,'2020/05/04 09:23:08:535',4,128,2.957683,72.455681,1,1,0.361113,0.971249
2842,'2020/05/04 09:23:08:536',4,128,2.957683,72.455681,1,1,0.361113,0.971249
2843,'2020/05/04 09:23:08:536',4,128,2.957683,70.463196,1,1,0.361113,0.971249
2844,'2020/05/04 09:23:08:536',4,128,2.957683,70.463196,1,1,0.361113,0.971249
2845,'2020/05/04 09:23:08:536',4,128,2.957683,70.463196,1,1,0.361113,0.971249
2846,'2020/05/04 09:23:08:550',4,128,2.957683,69.081131,1,1,0.361113,0.971249
2847,'2020/05/04 09:23:08:550',4,128,3.030777,69.081131,1,1,0.361113,0.971249
2848,'2020/05/04 09:23:08:550',4,128,3.030777,69.081131,1,1,0.361113,0.971249
2849,'2020/05/04 09:23:08:566',4,128,3.030777,69.804184,1,1,0.361113,0.971249
2850,'2020/05/04 09:23:08:566',4,128,3.055095,69.804184,1,1,0.361113,0.971249
2851,'2020/05/04 09:23:08:567',4,128,3.055095,69.804184,1,1,0.361113,0.971249
2852,'2020/05/04 09:23:08:576',4,128,3.055095,69.378967,1,1,0.361113,0.971249
2853,'2020/05/04 09:23:08:577',4,128,3.05423,69.378967,1,1,0.361113,0.971249
2854,'2020/05/04 09:23:08:577',4,128,3.05423,69.378967,1,1,0.361113,0.971249
2855,'2020/05/04 09:23:08:585',4,128,3.05423,70.634613,1,1,0.361113,0.971249
2856,'2020/05/04 09:23:08:586',4,128,3.09175,70.634613,1,1,0.361113,0.971249
2857,'2020/05/04 09:23:08:586',4,128,3.09175,70.634613,1,1,0.361113,0.971249
2858,'2020/05/04 09:23:08:595',4,128,3.09175,72.160172,1,1,0.361113,0.971249
2859,'2020/05/04 09:23:08:596',4,128,2.992689,72.160172,1,1,0.361113,0.971249
2860,'2020/05/04 09:23:08:596',4,128,2.992689,72.160172,1,1,0.361113,0.971249
2861,'2020/05/04 09:23:08:606',4,128,2.992689,73.266144,1,1,0.361113,0.971249
2862,'2020/05/04 09:23:08:607',4,128,2.847009,73.266144,1,1,0.361113,0.971249
2863,'2020/05/04 09:23:08:607',4,128,2.847009,73.266144,1,1,0.361113,0.971249
2864,'2020/05/04 09:23:08:618',4,128,2.847009,66.340569,1,1,0.361113,0.971249
2865,'2020/05/04 09:23:08:619',4,128,2.709767,66.340569,1,1,0.361113,0.971249
2866,'2020/05/04 09:23:08:619',4,128,2.709767,66.340569,1,1,0.361113,0.971249
2867,'2020/05/04 09:23:08:638',4,128,2.709767,62.464005,1,1,0.361113,0.971249
2868,'2020/05/04 09:23:08:638',4,128,2.67922,62.464005,1,1,0.361113,0.971249
2869,'2020/05/04 09:23:08:638',4,128,2.67922,62.464005,1,1,0.361113,0.971249
2870,'2020/05/04 09:23:08:645',4,128,2.67922,61.444649,1,1,0.361113,0.971249
2871,'2020/05/04 09:23:08:645',4,128,2.559025,61.444649,1,1,0.361113,0.971249
2872,'2020/05/04 09:23:08:646',4,128,2.559025,61.444649,1,1,0.361113,0.971249
2873,'2020/05/04 09:23:08:656',4,128,2.559025,60.21489,1,1,0.361113,0.971249
2874,'2020/05/04 09:23:08:657',4,128,2.577811,60.21489,1,1,0.361113,0.971249
2875,'2020/05/04 09:23:08:657',4,128,2.577811,60.21489,1,1,0.361113,0.971249
2876,'2020/05/04 09:23:08:665',4,128,2.577811,65.591545,1,1,0.361113,0.971249
2877,'2020/05/04 09:23:08:665',4,128,2.664556,65.591545,1,1,0.361113,0.971249
2878,'2020/05/04 09:23:08:666',4,128,2.664556,65.591545,1,1,0.361113,0.971249
2879,'2020/05/04 09:23:08:677',4,128,2.664556,66.745247,1,1,0.361113,0.971249
2880,'2020/05/04 09:23:08:677',4,128,2.696403,66.745247,1,1,0.361113,0.971249
2881,'2020/05/04 09:23:08:677',4,128,2.696403,66.745247,1,1,0.361113,0.971249
2882,'2020/05/04 09:23:08:689',4,128,2.696403,66.894875,1,1,0.361113,0.971249
2883,'2020/05/04 09:23:08:689',4,128,2.595165,66.894875,1,1,0.361113,0.971249
2884,'2020/05/04 09:23:08:689',4,128,2.595165,66.894875,1,1,0.361113,0.971249
2885,'2020/05/04 09:23:08:706',4,128,2.595165,68.265877,1,1,0.361113,0.971249
2886,'2020/05/04 09:23:08:707',4,128,2.397669,68.265877,1,1,0.361113,0.971249
2887,'2020/05/04 09:23:08:707',4,128,2.397669,68.265877,1,1,0.361113,0.971249
2888,'2020/05/04 09:23:08:715',4,128,2.397669,68.202995,1,1,0.361113,0.971249
